id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
8;rt-scrape-movies;requests;1566939622.8395412;-1.4100449085235596;https://www.rottentomatoes.com/m/equal_means_equal_2016;https://www.rottentomatoes.com/m/equal_means_equal_2016;285580;200;True;
9;rt-scrape-movies;requests;1566939625.4132133;-1.372750997543335;https://www.rottentomatoes.com/m/please_stand_by_2018;https://www.rottentomatoes.com/m/please_stand_by_2018;324393;200;True;
10;rt-scrape-movies;requests;1566939627.9182434;-0.9786379337310791;https://www.rottentomatoes.com/m/forever_my_girl;https://www.rottentomatoes.com/m/forever_my_girl;309061;200;True;
2;rt-scrape-movies;requests;1566939630.052563;-0.9706242084503174;https://www.rottentomatoes.com/m/vazante;https://www.rottentomatoes.com/m/vazante;299018;200;True;
3;rt-scrape-movies;requests;1566939632.1525629;-1.2386367321014404;https://www.rottentomatoes.com/m/the_strange_ones_2018;https://www.rottentomatoes.com/m/the_strange_ones_2018;300512;200;True;
4;rt-scrape-movies;requests;1566939634.5072777;-1.0976052284240723;https://www.rottentomatoes.com/m/12_strong;https://www.rottentomatoes.com/m/12_strong;340306;200;True;
5;rt-scrape-movies;requests;1566939636.7361073;-1.1663496494293213;https://www.rottentomatoes.com/m/son_of_bigfoot;https://www.rottentomatoes.com/m/son_of_bigfoot;285768;200;True;
6;rt-scrape-movies;requests;1566939639.0646825;-1.3761036396026611;https://www.rottentomatoes.com/m/the_week_of;https://www.rottentomatoes.com/m/the_week_of;311352;200;True;
7;rt-scrape-movies;requests;1566939641.5573988;-1.020066261291504;https://www.rottentomatoes.com/m/let_the_sunshine_in;https://www.rottentomatoes.com/m/let_the_sunshine_in;308832;200;True;
8;rt-scrape-movies;requests;1566939643.6972463;-1.4928638935089111;https://www.rottentomatoes.com/m/the_insult;https://www.rottentomatoes.com/m/the_insult;305512;200;True;
9;rt-scrape-movies;requests;1566939646.310286;-1.1657419204711914;https://www.rottentomatoes.com/m/most_likely_to_murder;https://www.rottentomatoes.com/m/most_likely_to_murder;292345;200;True;
10;rt-scrape-movies;requests;1566939648.5903788;-0.9814960956573486;https://www.rottentomatoes.com/m/mary_and_the_witchs_flower;https://www.rottentomatoes.com/m/mary_and_the_witchs_flower;313798;200;True;
2;rt-scrape-movies;requests;1566939650.7399693;-2.4517717361450195;https://www.rottentomatoes.com/m/adventures_in_public_school;https://www.rottentomatoes.com/m/adventures_in_public_school;299127;200;True;
3;rt-scrape-movies;requests;1566939654.3050227;-0.8910953998565674;https://www.rottentomatoes.com/m/black_cop;https://www.rottentomatoes.com/m/black_cop;275339;200;True;
4;rt-scrape-movies;requests;1566939656.3077512;-0.8498115539550781;https://www.rottentomatoes.com/m/winchester;https://www.rottentomatoes.com/m/winchester;323740;200;True;
5;rt-scrape-movies;requests;1566939658.2813113;-0.9089469909667969;https://www.rottentomatoes.com/m/nostalgia_2018;https://www.rottentomatoes.com/m/nostalgia_2018;310729;200;True;
6;rt-scrape-movies;requests;1566939660.3115573;-0.9471492767333984;https://www.rottentomatoes.com/m/all_i_wish;https://www.rottentomatoes.com/m/all_i_wish;300013;200;True;
7;rt-scrape-movies;requests;1566939662.3752437;-0.803978443145752;https://www.rottentomatoes.com/m/7_guardians_of_the_tomb;https://www.rottentomatoes.com/m/7_guardians_of_the_tomb;300828;200;True;
8;rt-scrape-movies;requests;1566939664.3554263;-1.0127983093261719;https://www.rottentomatoes.com/m/tremors_a_cold_day_in_hell;https://www.rottentomatoes.com/m/tremors_a_cold_day_in_hell;277863;200;True;
9;rt-scrape-movies;requests;1566939666.4785497;-0.9907054901123047;https://www.rottentomatoes.com/m/supercon;https://www.rottentomatoes.com/m/supercon;310722;200;True;
10;rt-scrape-movies;requests;1566939668.5907912;-1.0024116039276123;https://www.rottentomatoes.com/m/the_escape_of_prisoner_614;https://www.rottentomatoes.com/m/the_escape_of_prisoner_614;284568;200;True;
2;rt-scrape-movies;requests;1566939670.707531;-1.1273119449615479;https://www.rottentomatoes.com/m/the_rachel_divide;https://www.rottentomatoes.com/m/the_rachel_divide;286137;200;True;
3;rt-scrape-movies;requests;1566939672.9468522;-0.9761333465576172;https://www.rottentomatoes.com/m/duck_butter_2018;https://www.rottentomatoes.com/m/duck_butter_2018;304450;200;True;
4;rt-scrape-movies;requests;1566939675.0418487;-2.4379429817199707;https://www.rottentomatoes.com/m/candy_jar;https://www.rottentomatoes.com/m/candy_jar;257983;200;True;
5;rt-scrape-movies;requests;1566939678.6334922;-0.7514779567718506;https://www.rottentomatoes.com/m/psychokinesis;https://www.rottentomatoes.com/m/psychokinesis;265379;200;True;
6;rt-scrape-movies;requests;1566939680.494285;-0.894479513168335;https://www.rottentomatoes.com/m/john_mulaney_kid_gorgeous_at_radio_city;https://www.rottentomatoes.com/m/john_mulaney_kid_gorgeous_at_radio_city;281288;200;True;
7;rt-scrape-movies;requests;1566939682.499735;-1.335843801498413;https://www.rottentomatoes.com/m/the_greatest_showman_2017;https://www.rottentomatoes.com/m/the_greatest_showman_2017;395902;200;True;
8;rt-scrape-movies;requests;1566939684.9950879;-1.0790932178497314;https://www.rottentomatoes.com/m/father_figures_2017;https://www.rottentomatoes.com/m/father_figures_2017;322195;200;True;
9;rt-scrape-movies;requests;1566939687.1993792;-0.8248651027679443;https://www.rottentomatoes.com/m/the_commuter;https://www.rottentomatoes.com/m/the_commuter;348725;200;True;
10;rt-scrape-movies;requests;1566939689.2143073;-2.399627685546875;https://www.rottentomatoes.com/m/mollys_game;https://www.rottentomatoes.com/m/mollys_game;322278;200;True;
2;rt-scrape-movies;requests;1566939692.7462227;-0.3706178665161133;https://www.rottentomatoes.com/m/hostiles;https://www.rottentomatoes.com/m/hostiles;342809;200;True;
3;rt-scrape-movies;requests;1566939694.2471547;-0.4255104064941406;https://www.rottentomatoes.com/m/do_not_resist;https://www.rottentomatoes.com/m/do_not_resist;296295;200;True;
4;rt-scrape-movies;requests;1566939695.7858782;-0.412006139755249;https://www.rottentomatoes.com/m/phantom_thread;https://www.rottentomatoes.com/m/phantom_thread;312408;200;True;
5;rt-scrape-movies;requests;1566939697.31365;-1.1104776859283447;https://www.rottentomatoes.com/m/killing_for_love;https://www.rottentomatoes.com/m/killing_for_love;284960;200;True;
6;rt-scrape-movies;requests;1566939699.5897682;-0.8560166358947754;https://www.rottentomatoes.com/m/proud_mary;https://www.rottentomatoes.com/m/proud_mary;307564;200;True;
7;rt-scrape-movies;requests;1566939701.5737035;-1.1777164936065674;https://www.rottentomatoes.com/m/us_and_them;https://www.rottentomatoes.com/m/us_and_them;298313;200;True;
8;rt-scrape-movies;requests;1566939703.8678586;-1.399724006652832;https://www.rottentomatoes.com/m/the_post;https://www.rottentomatoes.com/m/the_post;345685;200;True;
9;rt-scrape-movies;requests;1566939706.403185;-0.9292395114898682;https://www.rottentomatoes.com/m/in_the_fade;https://www.rottentomatoes.com/m/in_the_fade;320135;200;True;
10;rt-scrape-movies;requests;1566939708.4547434;-1.0159738063812256;https://www.rottentomatoes.com/m/film_stars_dont_die_in_liverpool;https://www.rottentomatoes.com/m/film_stars_dont_die_in_liverpool;342153;200;True;
2;rt-scrape-movies;requests;1566939710.5976834;-1.053727149963379;https://www.rottentomatoes.com/m/sun_dogs_2017;https://www.rottentomatoes.com/m/sun_dogs_2017;267996;200;True;
3;rt-scrape-movies;requests;1566939712.810344;-1.0185012817382812;https://www.rottentomatoes.com/m/mohawk_2018;https://www.rottentomatoes.com/m/mohawk_2018;291283;200;True;
4;rt-scrape-movies;requests;1566939714.9488816;-1.6189758777618408;https://www.rottentomatoes.com/m/all_the_money_in_the_world_2017;https://www.rottentomatoes.com/m/all_the_money_in_the_world_2017;354840;200;True;
5;rt-scrape-movies;requests;1566939717.7032874;-1.3550686836242676;https://www.rottentomatoes.com/m/the_tribes_of_palos_verdes;https://www.rottentomatoes.com/m/the_tribes_of_palos_verdes;298548;200;True;
6;rt-scrape-movies;requests;1566939720.176914;-1.0026154518127441;https://www.rottentomatoes.com/m/kodachrome_2018;https://www.rottentomatoes.com/m/kodachrome_2018;306998;200;True;
7;rt-scrape-movies;requests;1566939722.2989085;-1.194338321685791;https://www.rottentomatoes.com/m/dear_dictator_2018;https://www.rottentomatoes.com/m/dear_dictator_2018;316109;200;True;
8;rt-scrape-movies;requests;1566939724.668223;-1.3292970657348633;https://www.rottentomatoes.com/m/deep_blue_sea_2;https://www.rottentomatoes.com/m/deep_blue_sea_2;268173;200;True;
9;rt-scrape-movies;requests;1566939727.1054363;-0.8559708595275879;https://www.rottentomatoes.com/m/pass_over;https://www.rottentomatoes.com/m/pass_over;272990;200;True;
10;rt-scrape-movies;requests;1566939729.0737548;-1.2460644245147705;https://www.rottentomatoes.com/m/come_sunday;https://www.rottentomatoes.com/m/come_sunday;301403;200;True;
2;rt-scrape-movies;requests;1566939731.4350462;-0.7359762191772461;https://www.rottentomatoes.com/m/elis;https://www.rottentomatoes.com/m/elis;259769;200;True;
3;rt-scrape-movies;requests;1566939733.2782097;-0.8694233894348145;https://www.rottentomatoes.com/m/braven;https://www.rottentomatoes.com/m/braven;314703;200;True;
4;rt-scrape-movies;requests;1566939735.2668386;-0.32532596588134766;https://www.rottentomatoes.com/m/7_guardians_of_the_tomb;https://www.rottentomatoes.com/m/7_guardians_of_the_tomb;300828;200;True;
5;rt-scrape-movies;requests;1566939736.7543516;-1.1841013431549072;https://www.rottentomatoes.com/m/10x10;https://www.rottentomatoes.com/m/10x10;277457;200;True;
6;rt-scrape-movies;requests;1566939739.0511005;-1.0446014404296875;https://www.rottentomatoes.com/m/suicide_squad_hell_to_pay;https://www.rottentomatoes.com/m/suicide_squad_hell_to_pay;279647;200;True;
7;rt-scrape-movies;requests;1566939741.2149804;-0.9137618541717529;https://www.rottentomatoes.com/m/6_balloons;https://www.rottentomatoes.com/m/6_balloons;293494;200;True;
8;rt-scrape-movies;requests;1566939743.245999;-1.206392765045166;https://www.rottentomatoes.com/m/mercury_13;https://www.rottentomatoes.com/m/mercury_13;287519;200;True;
9;rt-scrape-movies;requests;1566939745.5624533;-1.2328431606292725;https://www.rottentomatoes.com/m/amateur_2018;https://www.rottentomatoes.com/m/amateur_2018;259801;200;True;
10;rt-scrape-movies;requests;1566939747.902048;-0.8262155055999756;https://www.rottentomatoes.com/m/i_am_not_an_easy_man;https://www.rottentomatoes.com/m/i_am_not_an_easy_man;253547;200;True;
2;rt-scrape-movies;requests;1566939749.877524;-1.0213468074798584;https://www.rottentomatoes.com/m/do_you_trust_this_computer;https://www.rottentomatoes.com/m/do_you_trust_this_computer;296636;200;True;
3;rt-scrape-movies;requests;1566939752.014429;-1.0433220863342285;https://www.rottentomatoes.com/m/shakespeare_wallah;https://www.rottentomatoes.com/m/shakespeare_wallah;279289;200;True;
4;rt-scrape-movies;requests;1566939754.1698065;-0.49390101432800293;https://www.rottentomatoes.com/m/star_wars_the_last_jedi;https://www.rottentomatoes.com/m/star_wars_the_last_jedi;405560;200;True;
5;rt-scrape-movies;requests;1566939755.823944;-1.1149957180023193;https://www.rottentomatoes.com/m/the_titan;https://www.rottentomatoes.com/m/the_titan;309471;200;True;
6;rt-scrape-movies;requests;1566939758.059787;-0.3142211437225342;https://www.rottentomatoes.com/m/father_figures_2017;https://www.rottentomatoes.com/m/father_figures_2017;322195;200;True;
7;rt-scrape-movies;requests;1566939759.5379913;-1.1551392078399658;https://www.rottentomatoes.com/m/midnight_return_the_story_of_billy_hayes_and_turkey;https://www.rottentomatoes.com/m/midnight_return_the_story_of_billy_hayes_and_turkey;272168;200;True;
8;rt-scrape-movies;requests;1566939761.8018684;-1.0884313583374023;https://www.rottentomatoes.com/m/roxanne_roxanne;https://www.rottentomatoes.com/m/roxanne_roxanne;293646;200;True;
9;rt-scrape-movies;requests;1566939764.0117931;-1.0164425373077393;https://www.rottentomatoes.com/m/half_magic;https://www.rottentomatoes.com/m/half_magic;310827;200;True;
10;rt-scrape-movies;requests;1566939766.1472225;-1.286862850189209;https://www.rottentomatoes.com/m/last_men_in_aleppo;https://www.rottentomatoes.com/m/last_men_in_aleppo;307559;200;True;
2;rt-scrape-movies;requests;1566939768.5585263;-1.1528441905975342;https://www.rottentomatoes.com/m/the_archer_2017;https://www.rottentomatoes.com/m/the_archer_2017;267404;200;True;
3;rt-scrape-movies;requests;1566939770.8238885;-1.1343891620635986;https://www.rottentomatoes.com/m/caught_2018;https://www.rottentomatoes.com/m/caught_2018;260892;200;True;
4;rt-scrape-movies;requests;1566939773.114184;-1.0587239265441895;https://www.rottentomatoes.com/m/sweet_virginia_2017;https://www.rottentomatoes.com/m/sweet_virginia_2017;301393;200;True;
5;rt-scrape-movies;requests;1566939775.293194;-0.4436919689178467;https://www.rottentomatoes.com/m/a_suitable_girl;https://www.rottentomatoes.com/m/a_suitable_girl;272762;200;True;
6;rt-scrape-movies;requests;1566939776.8436215;-1.5088772773742676;https://www.rottentomatoes.com/m/game_over_man;https://www.rottentomatoes.com/m/game_over_man;308541;200;True;
7;rt-scrape-movies;requests;1566939779.474246;-1.070815086364746;https://www.rottentomatoes.com/m/the_last_movie_star_2018;https://www.rottentomatoes.com/m/the_last_movie_star_2018;311393;200;True;
8;rt-scrape-movies;requests;1566939781.667273;-1.2766690254211426;https://www.rottentomatoes.com/m/permanent;https://www.rottentomatoes.com/m/permanent;289261;200;True;
9;rt-scrape-movies;requests;1566939784.0592318;-0.9245853424072266;https://www.rottentomatoes.com/m/thelma_2017;https://www.rottentomatoes.com/m/thelma_2017;317621;200;True;
10;rt-scrape-movies;requests;1566939786.1544306;-1.025916337966919;https://www.rottentomatoes.com/m/pyewacket;https://www.rottentomatoes.com/m/pyewacket;291699;200;True;
2;rt-scrape-movies;requests;1566939788.2937467;-0.9897687435150146;https://www.rottentomatoes.com/m/i_remember_you_2017;https://www.rottentomatoes.com/m/i_remember_you_2017;285151;200;True;
3;rt-scrape-movies;requests;1566939790.3955927;-0.7625548839569092;https://www.rottentomatoes.com/m/the_china_hustle;https://www.rottentomatoes.com/m/the_china_hustle;306229;200;True;
4;rt-scrape-movies;requests;1566939792.2783377;-0.912001371383667;https://www.rottentomatoes.com/m/terrifier;https://www.rottentomatoes.com/m/terrifier;309566;200;True;
5;rt-scrape-movies;requests;1566939794.309374;-1.0481724739074707;https://www.rottentomatoes.com/m/acts_of_violence_2018;https://www.rottentomatoes.com/m/acts_of_violence_2018;295389;200;True;
6;rt-scrape-movies;requests;1566939796.5196903;-0.8751919269561768;https://www.rottentomatoes.com/m/the_competition_2018;https://www.rottentomatoes.com/m/the_competition_2018;270553;200;True;
7;rt-scrape-movies;requests;1566939798.5137682;-0.9489517211914062;https://www.rottentomatoes.com/m/status_update;https://www.rottentomatoes.com/m/status_update;278559;200;True;
8;rt-scrape-movies;requests;1566939800.5739284;-0.9512524604797363;https://www.rottentomatoes.com/m/basmati_blues;https://www.rottentomatoes.com/m/basmati_blues;306745;200;True;
9;rt-scrape-movies;requests;1566939802.652353;-1.060887098312378;https://www.rottentomatoes.com/m/king_in_the_wilderness;https://www.rottentomatoes.com/m/king_in_the_wilderness;278491;200;True;
10;rt-scrape-movies;requests;1566939804.822836;-0.9169282913208008;https://www.rottentomatoes.com/m/looking_glass_2017;https://www.rottentomatoes.com/m/looking_glass_2017;308796;200;True;
2;rt-scrape-movies;requests;1566939806.8709955;-0.8586280345916748;https://www.rottentomatoes.com/m/beast_of_burden_2018;https://www.rottentomatoes.com/m/beast_of_burden_2018;283243;200;True;
3;rt-scrape-movies;requests;1566939808.889594;-0.864220380783081;https://www.rottentomatoes.com/m/outside_in_2018;https://www.rottentomatoes.com/m/outside_in_2018;295495;200;True;
4;rt-scrape-movies;requests;1566939810.8710313;-1.0732076168060303;https://www.rottentomatoes.com/m/first_match;https://www.rottentomatoes.com/m/first_match;297751;200;True;
5;rt-scrape-movies;requests;1566939813.060353;-0.9084885120391846;https://www.rottentomatoes.com/m/paradox_2018;https://www.rottentomatoes.com/m/paradox_2018;282451;200;True;
6;rt-scrape-movies;requests;1566939815.0903122;-1.0529801845550537;https://www.rottentomatoes.com/m/happy_anniversary_2018;https://www.rottentomatoes.com/m/happy_anniversary_2018;262294;200;True;
7;rt-scrape-movies;requests;1566939817.248614;-0.829805850982666;https://www.rottentomatoes.com/m/420_massacre;https://www.rottentomatoes.com/m/420_massacre;267111;200;True;
8;rt-scrape-movies;requests;1566939819.1846802;-1.20603609085083;https://www.rottentomatoes.com/m/ni-luo-he-nu-er-daughter-of-the-nile;https://www.rottentomatoes.com/m/ni_luo_he_nu_er_daughter_of_the_nile;263479;200;True;
9;rt-scrape-movies;requests;1566939821.5550354;-0.4648561477661133;https://www.rottentomatoes.com/m/justice_league_2017;https://www.rottentomatoes.com/m/justice_league_2017;351718;200;True;
10;rt-scrape-movies;requests;1566939823.1526735;-0.7769002914428711;https://www.rottentomatoes.com/m/ferdinand;https://www.rottentomatoes.com/m/ferdinand;359110;200;True;
